 code  |          name           |         name_en         | province_code |  unit   | province_name 
 28615 | Lương Hoà Lạc           | Luong Hoa Lac           | 82            | Xã      | Đồng Tháp
 28627 | Tân Thuận Bình          | Tan Thuan Binh          | 82            | Xã      | Đồng Tháp
 28633 | An Thạnh Thuỷ           | An Thanh Thuy           | 82            | Xã      | Đồng Tháp
 28648 | Bình Ninh               | Binh Ninh               | 82            | Xã      | Đồng Tháp
 28651 | Vĩnh Bình               | Vinh Binh               | 82            | Xã      | Đồng Tháp
 28660 | Đồng Sơn                | Dong Son                | 82            | Xã      | Đồng Tháp
 28663 | Phú Thành               | Phu Thanh               | 82            | Xã      | Đồng Tháp
 28678 | Vĩnh Hựu                | Vinh Huu                | 82            | Xã      | Đồng Tháp
 28687 | Long Bình               | Long Binh               | 82            | Xã      | Đồng Tháp
 28693 | Tân Thới                | Tan Thoi                | 82            | Xã      | Đồng Tháp
 28696 | Tân Phú Đông            | Tan Phu Dong            | 82            | Xã      | Đồng Tháp
 28702 | Tân Hoà                 | Tan Hoa                 | 82            | Xã      | Đồng Tháp
 28720 | Gia Thuận               | Gia Thuan               | 82            | Xã      | Đồng Tháp
 28723 | Tân Đông                | Tan Dong                | 82            | Xã      | Đồng Tháp
 28729 | Sơn Qui                 | Son Qui                 | 82            | Phường  | Đồng Tháp
 28738 | Tân Điền                | Tan Dien                | 82            | Xã      | Đồng Tháp
 28747 | Gò Công Đông            | Go Cong Dong            | 82            | Xã      | Đồng Tháp
 29869 | Cao Lãnh                | Cao Lanh                | 82            | Phường  | Đồng Tháp
 29884 | Mỹ Ngãi                 | My Ngai                 | 82            | Phường  | Đồng Tháp
 29888 | Mỹ Trà                  | My Tra                  | 82            | Phường  | Đồng Tháp
 29905 | Sa Đéc                  | Sa Dec                  | 82            | Phường  | Đồng Tháp
 29926 | Tân Hồng                | Tan Hong                | 82            | Xã      | Đồng Tháp
 29929 | Tân Hộ Cơ               | Tan Ho Co               | 82            | Xã      | Đồng Tháp
 29938 | Tân Thành               | Tan Thanh               | 82            | Xã      | Đồng Tháp
 29944 | An Phước                | An Phuoc                | 82            | Xã      | Đồng Tháp
 29954 | An Bình                 | An Binh                 | 82            | Phường  | Đồng Tháp
 29955 | Hồng Ngự                | Hong Ngu                | 82            | Phường  | Đồng Tháp
 29971 | Thường Phước            | Thuong Phuoc            | 82            | Xã      | Đồng Tháp
 29978 | Thường Lạc              | Thuong Lac              | 82            | Phường  | Đồng Tháp
 29983 | Long Khánh              | Long Khanh              | 82            | Xã      | Đồng Tháp
 29992 | Long Phú Thuận          | Long Phu Thuan          | 82            | Xã      | Đồng Tháp
 30001 | Tràm Chim               | Tram Chim               | 82            | Xã      | Đồng Tháp
 30010 | Tam Nông                | Tam Nong                | 82            | Xã      | Đồng Tháp
 30019 | An Hoà                  | An Hoa                  | 82            | Xã      | Đồng Tháp
 30025 | Phú Cường               | Phu Cuong               | 82            | Xã      | Đồng Tháp
 30028 | An Long                 | An Long                 | 82            | Xã      | Đồng Tháp
 30034 | Phú Thọ                 | Phu Tho                 | 82            | Xã      | Đồng Tháp
 30037 | Tháp Mười               | Thap Muoi               | 82            | Xã      | Đồng Tháp
 30043 | Phương Thịnh            | Phuong Thinh            | 82            | Xã      | Đồng Tháp
 30046 | Trường Xuân             | Truong Xuan             | 82            | Xã      | Đồng Tháp
 30055 | Mỹ Quí                  | My Qui                  | 82            | Xã      | Đồng Tháp
 30061 | Đốc Binh Kiều           | Doc Binh Kieu           | 82            | Xã      | Đồng Tháp
 30073 | Thanh Mỹ                | Thanh My                | 82            | Xã      | Đồng Tháp
 30076 | Mỹ Thọ                  | My Tho                  | 82            | Xã      | Đồng Tháp
 30085 | Ba Sao                  | Ba Sao                  | 82            | Xã      | Đồng Tháp
 30088 | Phong Mỹ                | Phong My                | 82            | Xã      | Đồng Tháp
 30112 | Mỹ Hiệp                 | My Hiep                 | 82            | Xã      | Đồng Tháp
 30118 | Bình Hàng Trung         | Binh Hang Trung         | 82            | Xã      | Đồng Tháp
 30130 | Thanh Bình              | Thanh Binh              | 82            | Xã      | Đồng Tháp
 30154 | Tân Long                | Tan Long                | 82            | Xã      | Đồng Tháp
 30157 | Tân Thạnh               | Tan Thanh               | 82            | Xã      | Đồng Tháp
 30163 | Bình Thành              | Binh Thanh              | 82            | Xã      | Đồng Tháp
 30169 | Lấp Vò                  | Lap Vo                  | 82            | Xã      | Đồng Tháp
 30178 | Mỹ An Hưng              | My An Hung              | 82            | Xã      | Đồng Tháp
 30184 | Tân Khánh Trung         | Tan Khanh Trung         | 82            | Xã      | Đồng Tháp
 30208 | Hoà Long                | Hoa Long                | 82            | Xã      | Đồng Tháp
 30214 | Tân Dương               | Tan Duong               | 82            | Xã      | Đồng Tháp
 30226 | Lai Vung                | Lai Vung                | 82            | Xã      | Đồng Tháp
 30235 | Phong Hoà               | Phong Hoa               | 82            | Xã      | Đồng Tháp
 30244 | Phú Hựu                 | Phu Huu                 | 82            | Xã      | Đồng Tháp
 30253 | Tân Nhuận Đông          | Tan Nhuan Dong          | 82            | Xã      | Đồng Tháp
 30259 | Tân Phú Trung           | Tan Phu Trung           | 82            | Xã      | Đồng Tháp
 28756 | Phú Khương              | Phu Khuong              | 86            | Phường  | Vĩnh Long
 28777 | An Hội                  | An Hoi                  | 86            | Phường  | Vĩnh Long
 28783 | Sơn Đông                | Son Dong                | 86            | Phường  | Vĩnh Long
 28789 | Bến Tre                 | Ben Tre                 | 86            | Phường  | Vĩnh Long
 28807 | Giao Long               | Giao Long               | 86            | Xã      | Vĩnh Long
 28810 | Phú Túc                 | Phu Tuc                 | 86            | Xã      | Vĩnh Long
 28840 | Tân Phú                 | Tan Phu                 | 86            | Xã      | Vĩnh Long
 28858 | Phú Tân                 | Phu Tan                 | 86            | Phường  | Vĩnh Long
 28861 | Tiên Thuỷ               | Tien Thuy               | 86            | Xã      | Vĩnh Long
 28870 | Chợ Lách                | Cho Lach                | 86            | Xã      | Vĩnh Long
 28879 | Phú Phụng               | Phu Phung               | 86            | Xã      | Vĩnh Long
 28894 | Vĩnh Thành              | Vinh Thanh              | 86            | Xã      | Vĩnh Long
 28901 | Hưng Khánh Trung        | Hung Khanh Trung        | 86            | Xã      | Vĩnh Long
 28903 | Mỏ Cày                  | Mo Cay                  | 86            | Xã      | Vĩnh Long
 28915 | Phước Mỹ Trung          | Phuoc My Trung          | 86            | Xã      | Vĩnh Long
 28921 | Tân Thành Bình          | Tan Thanh Binh          | 86            | Xã      | Vĩnh Long
 28945 | Đồng Khởi               | Dong Khoi               | 86            | Xã      | Vĩnh Long
 28948 | Nhuận Phú Tân           | Nhuan Phu Tan           | 86            | Xã      | Vĩnh Long
 28957 | An Định                 | An Dinh                 | 86            | Xã      | Vĩnh Long
 28969 | Thành Thới              | Thanh Thoi              | 86            | Xã      | Vĩnh Long
 28981 | Hương Mỹ                | Huong My                | 86            | Xã      | Vĩnh Long
 28984 | Giồng Trôm              | Giong Trom              | 86            | Xã      | Vĩnh Long
 28987 | Lương Hoà               | Luong Hoa               | 86            | Xã      | Vĩnh Long
 28993 | Lương Phú               | Luong Phu               | 86            | Xã      | Vĩnh Long
 28996 | Châu Hoà                | Chau Hoa                | 86            | Xã      | Vĩnh Long
 29020 | Phước Long              | Phuoc Long              | 86            | Xã      | Vĩnh Long
 29029 | Tân Hào                 | Tan Hao                 | 86            | Xã      | Vĩnh Long
 29044 | Hưng Nhượng             | Hung Nhuong             | 86            | Xã      | Vĩnh Long
 29050 | Bình Đại                | Binh Dai                | 86            | Xã      | Vĩnh Long
 29062 | Phú Thuận               | Phu Thuan               | 86            | Xã      | Vĩnh Long
 29077 | Lộc Thuận               | Loc Thuan               | 86            | Xã      | Vĩnh Long
 29083 | Châu Hưng               | Chau Hung               | 86            | Xã      | Vĩnh Long
 29089 | Thạnh Trị               | Thanh Tri               | 86            | Xã      | Vĩnh Long
 29104 | Thạnh Phước             | Thanh Phuoc             | 86            | Xã      | Vĩnh Long
 29107 | Thới Thuận              | Thoi Thuan              | 86            | Xã      | Vĩnh Long
 29110 | Ba Tri                  | Ba Tri                  | 86            | Xã      | Vĩnh Long
 29122 | Mỹ Chánh Hoà            | My Chanh Hoa            | 86            | Xã      | Vĩnh Long
