Tỉnh Thành Phố,Mã TP,Quận Huyện,Mã QH,Phường Xã,Mã PX,Cấp,Tên Tiếng Anh
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Điền Thượng,14926,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Điền Hạ,14929,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Điền Quang,14932,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Điền Trung,14935,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Thành Sơn,14938,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Lương Ngoại,14941,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Ái Thượng,14944,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Lương Nội,14947,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Điền Lư,14950,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Lương Trung,14953,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Lũng Niêm,14956,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Lũng Cao,14959,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Hạ Trung,14962,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Cổ Lũng,14965,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Thành Lâm,14968,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Ban Công,14971,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Kỳ Tân,14974,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Văn Nho,14977,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Thiết Ống,14980,Xã,
Tỉnh Thanh Hóa,38,Huyện Bá Thước,386,Xã Thiết Kế,14986,Xã,
Tỉnh Thanh Hóa,38,Huyện Quan Sơn,387,Xã Trung Xuân,14995,Xã,
Tỉnh Thanh Hóa,38,Huyện Quan Sơn,387,Xã Trung Thượng,14998,Xã,
Tỉnh Thanh Hóa,38,Huyện Quan Sơn,387,Xã Trung Tiến,14999,Xã,
Tỉnh Thanh Hóa,38,Huyện Quan Sơn,387,Xã Trung Hạ,15001,Xã,
Tỉnh Thanh Hóa,38,Huyện Quan Sơn,387,Xã Sơn Hà,15004,Xã,
Tỉnh Thanh Hóa,38,Huyện Quan Sơn,387,Xã Tam Thanh,15007,Xã,
Tỉnh Thanh Hóa,38,Huyện Quan Sơn,387,Xã Sơn Thủy,15010,Xã,
Tỉnh Thanh Hóa,38,Huyện Quan Sơn,387,Xã Na Mèo,15013,Xã,
Tỉnh Thanh Hóa,38,Huyện Quan Sơn,387,Thị trấn Sơn Lư,15016,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Quan Sơn,387,Xã Tam Lư,15019,Xã,
Tỉnh Thanh Hóa,38,Huyện Quan Sơn,387,Xã Sơn Điện,15022,Xã,
Tỉnh Thanh Hóa,38,Huyện Quan Sơn,387,Xã Mường Mìn,15025,Xã,
Tỉnh Thanh Hóa,38,Huyện Lang Chánh,388,Xã Yên Khương,15031,Xã,
Tỉnh Thanh Hóa,38,Huyện Lang Chánh,388,Xã Yên Thắng,15034,Xã,
Tỉnh Thanh Hóa,38,Huyện Lang Chánh,388,Xã Trí Nang,15037,Xã,
Tỉnh Thanh Hóa,38,Huyện Lang Chánh,388,Xã Giao An,15040,Xã,
Tỉnh Thanh Hóa,38,Huyện Lang Chánh,388,Xã Giao Thiện,15043,Xã,
Tỉnh Thanh Hóa,38,Huyện Lang Chánh,388,Xã Tân Phúc,15046,Xã,
Tỉnh Thanh Hóa,38,Huyện Lang Chánh,388,Xã Tam Văn,15049,Xã,
Tỉnh Thanh Hóa,38,Huyện Lang Chánh,388,Xã Lâm Phú,15052,Xã,
Tỉnh Thanh Hóa,38,Huyện Lang Chánh,388,Thị trấn Lang Chánh,15055,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Lang Chánh,388,Xã Đồng Lương,15058,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Thị trấn Ngọc Lặc,15061,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Lam Sơn,15064,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Mỹ Tân,15067,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Thúy Sơn,15070,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Thạch Lập,15073,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Vân Âm,15076,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Cao Ngọc,15079,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Quang Trung,15085,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Đồng Thịnh,15088,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Ngọc Liên,15091,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Ngọc Sơn,15094,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Lộc Thịnh,15097,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Cao Thịnh,15100,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Ngọc Trung,15103,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Phùng Giáo,15106,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Phùng Minh,15109,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Phúc Thịnh,15112,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Nguyệt Ấn,15115,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Kiên Thọ,15118,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Minh Tiến,15121,Xã,
Tỉnh Thanh Hóa,38,Huyện Ngọc Lặc,389,Xã Minh Sơn,15124,Xã,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Thị trấn Phong Sơn,15127,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Xã Cẩm Thành,15133,Xã,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Xã Cẩm Quý,15136,Xã,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Xã Cẩm Lương,15139,Xã,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Xã Cẩm Thạch,15142,Xã,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Xã Cẩm Liên,15145,Xã,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Xã Cẩm Giang,15148,Xã,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Xã Cẩm Bình,15151,Xã,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Xã Cẩm Tú,15154,Xã,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Xã Cẩm Châu,15160,Xã,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Xã Cẩm Tâm,15163,Xã,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Xã Cẩm Ngọc,15169,Xã,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Xã Cẩm Long,15172,Xã,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Xã Cẩm Yên,15175,Xã,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Xã Cẩm Tân,15178,Xã,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Xã Cẩm Phú,15181,Xã,
Tỉnh Thanh Hóa,38,Huyện Cẩm Thủy,390,Xã Cẩm Vân,15184,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Thị trấn Kim Tân,15187,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Thị trấn Vân Du,15190,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thạch Lâm,15196,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thạch Quảng,15199,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thạch Tượng,15202,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thạch Cẩm,15205,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thạch Sơn,15208,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thạch Bình,15211,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thạch Định,15214,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thạch Đồng,15217,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thạch Long,15220,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thành Mỹ,15223,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thành Yên,15226,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thành Vinh,15229,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thành Minh,15232,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thành Công,15235,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thành Tân,15238,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thành Trực,15241,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thành Tâm,15247,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thành An,15250,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thành Thọ,15253,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thành Tiến,15256,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thành Long,15259,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Thành Hưng,15265,Xã,
Tỉnh Thanh Hóa,38,Huyện Thạch Thành,391,Xã Ngọc Trạo,15268,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Thị trấn Hà Trung,15271,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Hà Long,15274,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Hà Vinh,15277,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Hà Bắc,15280,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Hoạt Giang,15283,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Yên Dương,15286,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Hà Giang,15292,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Lĩnh Toại,15298,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Hà Ngọc,15304,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Yến Sơn,15307,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Hà Sơn,15313,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Hà Lĩnh,15316,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Hà Đông,15319,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Hà Tân,15322,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Hà Tiến,15325,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Hà Bình,15328,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Hà Lai,15331,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Hà Châu,15334,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Hà Thái,15340,Xã,
Tỉnh Thanh Hóa,38,Huyện Hà Trung,392,Xã Hà Hải,15343,Xã,
Tỉnh Thanh Hóa,38,Huyện Vĩnh Lộc,393,Thị trấn Vĩnh Lộc,15349,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Vĩnh Lộc,393,Xã Vĩnh Quang,15352,Xã,
Tỉnh Thanh Hóa,38,Huyện Vĩnh Lộc,393,Xã Vĩnh Yên,15355,Xã,
Tỉnh Thanh Hóa,38,Huyện Vĩnh Lộc,393,Xã Vĩnh Tiến,15358,Xã,
Tỉnh Thanh Hóa,38,Huyện Vĩnh Lộc,393,Xã Vĩnh Long,15361,Xã,
Tỉnh Thanh Hóa,38,Huyện Vĩnh Lộc,393,Xã Vĩnh Phúc,15364,Xã,
Tỉnh Thanh Hóa,38,Huyện Vĩnh Lộc,393,Xã Vĩnh Hưng,15367,Xã,
Tỉnh Thanh Hóa,38,Huyện Vĩnh Lộc,393,Xã Vĩnh Hòa,15376,Xã,
Tỉnh Thanh Hóa,38,Huyện Vĩnh Lộc,393,Xã Vĩnh Hùng,15379,Xã,
Tỉnh Thanh Hóa,38,Huyện Vĩnh Lộc,393,Xã Minh Tân,15382,Xã,
Tỉnh Thanh Hóa,38,Huyện Vĩnh Lộc,393,Xã Ninh Khang,15385,Xã,
Tỉnh Thanh Hóa,38,Huyện Vĩnh Lộc,393,Xã Vĩnh Thịnh,15388,Xã,
Tỉnh Thanh Hóa,38,Huyện Vĩnh Lộc,393,Xã Vĩnh An,15391,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Thị trấn Thống Nhất,15397,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Thị trấn Yên Lâm,15403,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Yên Tâm,15406,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Yên Phú,15409,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Thị trấn Quý Lộc,15412,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Yên Thọ,15415,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Yên Trung,15418,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Yên Trường,15421,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Yên Phong,15427,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Yên Thái,15430,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Yên Hùng,15433,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Yên Thịnh,15436,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Yên Ninh,15439,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Yên Lạc,15442,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Định Tăng,15445,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Định Hòa,15448,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Định Thành,15451,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Định Công,15454,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Định Tân,15457,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Định Tiến,15460,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Định Long,15463,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Định Liên,15466,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Thị trấn Quán Lào,15469,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Định Hưng,15472,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Định Hải,15475,Xã,
Tỉnh Thanh Hóa,38,Huyện Yên Định,394,Xã Định Bình,15478,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Xuân Hồng,15493,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Thị trấn Thọ Xuân,15499,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Bắc Lương,15502,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Nam Giang,15505,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Xuân Phong,15508,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Thọ Lộc,15511,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Xuân Trường,15514,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Xuân Hòa,15517,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Thọ Hải,15520,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Tây Hồ,15523,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Xuân Giang,15526,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Xuân Sinh,15532,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Xuân Hưng,15535,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Thọ Diên,15538,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Thọ Lâm,15541,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Thọ Xương,15544,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Xuân Bái,15547,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Xuân Phú,15550,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Thị trấn Sao Vàng,15553,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Thị trấn Lam Sơn,15556,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Xuân Thiên,15559,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Thuận Minh,15565,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Thọ Lập,15568,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Quảng Phú,15571,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Xuân Tín,15574,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Phú Xuân,15577,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Xuân Lai,15583,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Xuân Lập,15586,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Xuân Minh,15592,Xã,
Tỉnh Thanh Hóa,38,Huyện Thọ Xuân,395,Xã Trường Xuân,15598,Xã,
Tỉnh Thanh Hóa,38,Huyện Thường Xuân,396,Xã Bát Mọt,15607,Xã,
Tỉnh Thanh Hóa,38,Huyện Thường Xuân,396,Xã Yên Nhân,15610,Xã,
Tỉnh Thanh Hóa,38,Huyện Thường Xuân,396,Xã Xuân Lẹ,15619,Xã,
Tỉnh Thanh Hóa,38,Huyện Thường Xuân,396,Xã Vạn Xuân,15622,Xã,
Tỉnh Thanh Hóa,38,Huyện Thường Xuân,396,Xã Lương Sơn,15628,Xã,
Tỉnh Thanh Hóa,38,Huyện Thường Xuân,396,Xã Xuân Cao,15631,Xã,
Tỉnh Thanh Hóa,38,Huyện Thường Xuân,396,Xã Luận Thành,15634,Xã,
Tỉnh Thanh Hóa,38,Huyện Thường Xuân,396,Xã Luận Khê,15637,Xã,
Tỉnh Thanh Hóa,38,Huyện Thường Xuân,396,Xã Xuân Thắng,15640,Xã,
Tỉnh Thanh Hóa,38,Huyện Thường Xuân,396,Xã Xuân Lộc,15643,Xã,
Tỉnh Thanh Hóa,38,Huyện Thường Xuân,396,Thị trấn Thường Xuân,15646,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Thường Xuân,396,Xã Xuân Dương,15649,Xã,
Tỉnh Thanh Hóa,38,Huyện Thường Xuân,396,Xã Thọ Thanh,15652,Xã,
Tỉnh Thanh Hóa,38,Huyện Thường Xuân,396,Xã Ngọc Phụng,15655,Xã,
Tỉnh Thanh Hóa,38,Huyện Thường Xuân,396,Xã Xuân Chinh,15658,Xã,
Tỉnh Thanh Hóa,38,Huyện Thường Xuân,396,Xã Tân Thành,15661,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Thị trấn Triệu Sơn,15664,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Thọ Sơn,15667,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Thọ Bình,15670,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Thọ Tiến,15673,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Hợp Lý,15676,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Hợp Tiến,15679,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Hợp Thành,15682,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Triệu Thành,15685,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Hợp Thắng,15688,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Minh Sơn,15691,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Dân Lực,15700,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Dân Lý,15703,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Dân Quyền,15706,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã An Nông,15709,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Văn Sơn,15712,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Thái Hòa,15715,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Thị trấn Nưa,15718,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Đồng Lợi,15721,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Đồng Tiến,15724,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Đồng Thắng,15727,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Tiến Nông,15730,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Khuyến Nông,15733,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Xuân Thịnh,15736,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Xuân Lộc,15739,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Thọ Dân,15742,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Xuân Thọ,15745,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Thọ Tân,15748,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Thọ Ngọc,15751,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Thọ Cường,15754,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Thọ Phú,15757,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Thọ Vực,15760,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Thọ Thế,15763,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Nông Trường,15766,Xã,
Tỉnh Thanh Hóa,38,Huyện Triệu Sơn,397,Xã Bình Sơn,15769,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Thị trấn Thiệu Hóa,15772,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Ngọc,15775,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Vũ,15778,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Phúc,15781,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Tiến,15784,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Công,15787,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Phú,15790,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Long,15793,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Giang,15796,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Duy,15799,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Nguyên,15802,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Hợp,15805,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Thịnh,15808,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Quang,15811,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Thành,15814,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Toán,15817,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Chính,15820,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Hòa,15823,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Minh Tâm,15829,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Viên,15832,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Lý,15835,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Vận,15838,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Trung,15841,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Tân Châu,15847,Xã,
Tỉnh Thanh Hóa,38,Huyện Thiệu Hóa,398,Xã Thiệu Giao,15853,Xã,
Tỉnh Thanh Hóa,38,Huyện Hoằng Hóa,399,Thị trấn Bút Sơn,15865,Thị trấn,
Tỉnh Thanh Hóa,38,Huyện Hoằng Hóa,399,Xã Hoằng Giang,15871,Xã,
Tỉnh Thanh Hóa,38,Huyện Hoằng Hóa,399,Xã Hoằng Xuân,15877,Xã,
